time	Mslp	P5_f	P5_u	P5_v	P5_z	P5th	P5zh	P8_f	P8_u	P8_v	P8_z	P8th	P8zh	P500	P850	P_f	P_u	P_v	P_z	P_th	P_zh	R500	R850	Rhum	Shum	Temp	precipitation	clazz
1987-06-23	-2.048	-0.439	-0.228	-1.341	0.707	110.39	1.656	1.35	1.965	-0.365	0.919	95.38	0.131	0.197	-2.38	-0.479	1.763	-0.002	0.272	88.5	-0.047	1.454	0.623	0.226	1.41	1.184	0	-1
1987-06-24	-2.048	0.069	0.115	-2.195	-0.658	115.98	2.109	2.168	2.408	-1.177	0.247	109	0.973	0.353	-2.35	-0.631	1.492	-0.609	0.101	128.93	1.123	0.349	0.537	0.157	1.162	0.976	0	-1
1987-06-25	-1.535	0.126	-0.045	-3.36	-0.35	133.66	3.466	1.35	1.523	-1.694	0.195	128.15	1.815	0.421	-1.907	-0.626	0.654	-0.997	-0.326	195.86	1.363	-0.78	0.984	-0.374	0.466	0.641	63	1
1987-06-26	-0.97	-0.778	-0.663	-1.884	-0.217	141.72	1.656	0.204	0.575	-1.325	0.764	141.67	1.394	0.996	-1.128	-0.87	0.552	-0.701	-0.827	209.17	0.703	-1.258	-0.253	-0.72	0.26	0.561	6	1
1987-06-27	-0.808	-1.06	-0.87	-1.418	0.091	153.24	1.204	-0.614	0.259	-0.66	0.867	136.13	0.552	1.054	-0.793	-1.399	0.582	-0.053	-0.605	250.4	0.103	0.189	-0.528	-1.459	0.023	0.601	25	1
1987-06-28	-0.957	-1.116	-0.732	-0.797	0.663	114.82	0.752	-0.778	0.322	-0.217	0.764	94.68	0.131	0.821	-0.93	-1.506	0.75	0.264	-0.313	335.44	-0.257	0.887	0.34	-0.651	0.402	0.706	0	-1
1987-06-29	-1.247	-1.144	-0.732	-0.331	-0.217	89.48	0.299	-0.696	0.385	-0.07	0.092	82.36	0.131	0.713	-1.159	-1.369	0.696	0.371	0.07	340.61	-0.317	1.111	0.993	-0.143	1.05	0.982	0	-1
1987-06-30	-1.198	-1.37	-0.984	-0.021	-0.394	35.95	-0.153	-0.941	0.006	-0.144	-0.528	110.45	0.131	0.928	-0.899	-1.496	0.704	0.223	0.06	182.49	-0.257	0.597	0.297	0.827	1.338	1.062	4	1
1987-07-01	-0.768	-1.173	-0.961	0.6	-0.834	15.51	-0.605	-0.287	0.322	0.742	-1.097	34	-0.711	1.493	-0.075	-1.064	0.948	0.703	0.316	16.54	-0.737	-0.325	0.245	1.058	1.434	1.147	33	1
1987-07-02	-0.566	-0.89	-0.641	0.833	0.223	48.55	-1.058	0.286	0.638	1.037	-1.148	39.74	-1.132	1.658	0.322	-0.464	1.531	0.912	-0.39	47.71	-1.007	-0.13	-0.253	0.804	1.494	1.229	4	1
1987-07-03	-0.294	-1.116	-0.778	0.367	-0.79	51.94	-0.605	0.041	0.385	0.963	-2.027	34.94	-1.132	1.902	0.826	-0.53	1.515	0.84	-0.726	49.51	-1.037	-0.336	-0.872	0.365	1.489	1.258	0	-1
1987-07-04	-0.32	-1.201	-1.007	0.445	-1.274	183.34	-0.605	0.532	0.891	1.111	-1.458	46.3	-1.132	1.892	0.704	-0.367	1.698	0.789	-0.77	57.23	-0.887	-0.466	-1.688	-0.374	1.35	1.283	13	1
1987-07-05	-0.371	-1.173	-1.007	0.6	-1.054	13.68	-0.605	-0.123	0.638	0.447	-1.2	58.34	-0.711	1.921	0.582	-0.52	1.683	0.483	-1.116	68.7	-0.707	-0.951	-1.473	0.296	1.351	1.248	0	-1
1987-07-06	-0.607	-1.173	-0.847	0.367	-1.054	40.83	-0.605	-0.041	0.638	0.594	-0.89	51.12	-0.711	1.756	0.139	-0.448	1.702	0.606	-1.019	64.29	-0.827	-1.453	-1.671	-0.974	1.149	1.29	0	-1
1987-07-07	-0.74	-1.116	-0.755	0.212	-1.054	60.57	-0.153	-0.287	0.575	0.373	-0.735	61.56	-0.29	1.551	0.108	-0.743	1.473	0.534	0.104	61.03	-0.497	-1.654	-1.99	-0.882	1.458	1.331	0	-1
1987-07-08	-0.586	-1.116	-0.732	-0.021	-0.658	74.4	-0.153	-0.696	0.196	0.299	-0.528	52.49	-0.29	1.405	0.215	-1.226	1.172	0.279	-0.602	62.69	-0.317	-1.099	-1.319	-0.328	1.305	1.289	0	-1
1987-07-09	-0.509	-1.201	-0.801	-0.564	-0.702	102.68	0.752	-1.105	-0.057	0.078	-0.993	60.57	0.131	1.434	0.292	-1.175	1.146	0.396	-0.904	45.72	-0.197	-0.579	-1.224	-0.259	1.32	1.25	1	1
1987-07-10	-0.838	-1.286	-1.19	-0.642	0.487	237.38	0.752	-0.941	-0.499	-0.144	-0.942	147.99	0.131	1.103	-0.273	-1.191	0.921	0.33	-1.217	180.48	-0.167	-0.703	-1.233	-0.582	1.157	1.276	0	-1
1987-07-11	-1.361	-0.89	-1.511	-0.72	-0.305	254.88	1.204	-0.205	-1.068	-0.66	-1.975	245.99	0.973	0.704	-1.052	-1.018	0.346	-0.206	-1.341	219.23	0.523	-1.406	-1.534	-0.836	1.159	1.225	0	-1
1987-07-12	-1.952	-0.241	-2.06	-0.564	-0.305	265.74	0.752	1.023	-1.89	-1.029	-1.2	244.83	1.394	0.324	-2.136	-0.265	-0.184	-0.548	-0.945	241.93	0.883	-0.1	-1.482	-0.005	1.348	1.206	0	-1
1987-07-13	-2.754	0.182	-2.312	-1.651	2.557	252.98	1.204	2.496	-2.901	-1.251	3.296	250.32	0.973	-0.261	-3.388	1.804	-1.426	-1.258	2.877	245.13	1.243	1.064	-0.116	0.319	1.688	1.18	0	-1
1987-07-14	-3.091	-0.382	-0.412	-1.186	6.697	104.71	0.752	2.086	1.839	-0.956	8.05	102.49	0.552	-0.777	-3.862	1.804	2.517	-1.666	7.885	116.27	0.853	1.17	1.354	1.358	1.655	1.198	151	1
1987-07-15	-1.648	-0.834	-0.549	0.445	0.399	67.02	-0.605	1.596	1.902	1.037	0.092	64.21	-0.711	0.421	-1.586	0.085	1.885	1.167	0.897	55.13	-1.007	0.804	-0.175	0.688	1.601	1.295	0	-1
1987-07-16	-1.064	-1.173	-0.87	0.445	0.531	34.46	-1.058	0.368	0.449	1.332	0.505	27.89	-1.553	0.84	-0.808	-0.474	1.203	1.193	0.406	25.41	-1.187	0.449	-0.794	0.273	1.289	1.201	73	1
1987-07-17	-0.633	-1.314	-1.03	0.212	-0.261	178.09	-0.605	0.286	0.133	1.406	-0.89	12.64	-1.553	1.385	0.001	-0.372	1.192	1.32	-0.636	21.48	-1.367	0.585	-0.442	0.088	1.412	1.277	72	1
1987-07-18	-0.651	-1.427	-1.03	-0.176	-0.526	170.53	0.299	-0.45	-0.12	0.668	-1.355	181.23	-0.711	1.434	0.017	-0.916	1.001	0.779	-1.13	195.87	-0.737	0.68	-0.614	-0.005	1.317	1.284	17	1
1987-07-19	-1.04	-1.144	-1.328	-0.176	-1.627	276.64	0.299	-0.123	-0.815	0.594	-2.027	324.12	-0.29	1.064	-0.67	-0.886	0.708	0.743	-1.714	171.52	-0.587	0.124	-0.941	-0.697	1.254	1.278	1	1
1987-07-20	-1.514	-0.58	-1.694	0.756	0.575	295.48	-1.058	0.614	-1.321	1.037	1.435	306.38	-1.132	0.821	-1.541	-0.337	0.167	1.157	-0.057	321.85	-1.097	-0.23	-0.666	0.388	1.465	1.151	0	-1
1987-07-21	-1.61	-0.382	-1.328	2.541	2.293	338.76	-2.415	1.186	0.259	2.144	3.347	14.84	-1.975	0.84	-1.586	0.543	0.925	2.336	2.618	4.83	-2.267	-0.319	0.856	0.711	1.56	1.25	9	1
1987-07-22	-0.821	-0.693	-0.801	1.843	0.179	19.5	-1.962	1.432	1.144	1.923	0.505	37.1	-1.975	1.6	-0.182	0.319	1.637	1.764	0.46	34.59	-1.997	-0.159	-0.236	0.411	1.532	1.345	0	-1
1987-07-23	-0.412	-1.201	-0.984	0.29	-1.01	155.61	-0.605	0.777	0.701	1.554	-0.166	31.21	-1.553	1.648	0.383	-0.22	1.313	1.402	0.215	27.06	-1.547	-0.201	-0.116	-0.328	1.258	1.25	52	1
1987-07-24	-0.291	-1.173	-0.892	0.367	-0.085	50.39	-0.153	0.368	0.196	1.332	-1.458	26.31	-1.132	1.259	0.551	-0.423	1.024	1.295	-0.965	191.54	-1.307	0.106	-0.7	-0.582	1.155	1.242	21	1
1987-07-25	-0.599	-1.003	-1.328	0.6	-0.261	316.6	-0.605	0.859	-1.51	1.185	-0.89	312.55	-1.132	1.074	0.124	-0.209	0.003	1.131	-0.289	315.27	-1.157	0.686	-1.267	-0.605	1.317	1.233	1	1
1987-07-26	-1.146	0.041	-1.923	2.619	2.293	313.32	-2.867	2.741	-2.206	2.809	2.934	320.02	-2.817	0.635	-0.899	1.951	-0.782	3.02	2.245	322.63	-2.687	0.869	-0.364	0.249	1.356	1.172	4	1
1987-07-27	-1.167	0.069	-0.847	3.939	2.954	8.94	-3.772	3.314	0.638	3.989	2.469	13.71	-3.659	0.635	-0.854	2.211	1.424	3.873	2.769	13.06	-3.557	1.276	0.52	-0.189	1.307	1.25	118	1
1987-07-28	-0.75	-0.919	-0.824	1.066	-1.23	18.7	-1.51	1.923	1.333	2.292	-1.717	34.98	-2.396	1.142	-0.105	0.629	1.698	2.06	-0.205	28.93	-2.267	1.247	-0.236	-0.559	1.33	1.279	2	1
1987-07-29	-0.808	-1.032	-0.755	0.6	0.135	45.88	-0.605	1.268	1.397	1.406	-0.787	51.21	-1.553	1.025	-0.121	0.08	1.984	0.983	0.349	58.88	-1.397	1.288	-0.494	-0.143	1.462	1.325	0	-1
1987-07-30	-0.683	-0.862	-0.618	0.756	-0.085	52.87	-0.605	1.759	1.523	1.997	-0.476	42.77	-1.975	1.259	0.032	0.08	1.813	1.305	-0.256	46.52	-1.487	1.224	-0.657	-0.305	1.424	1.337	0	-1
1987-07-31	-0.57	-1.229	-0.824	-0.098	-0.261	76.68	-0.153	1.268	1.523	1.259	-0.58	55.41	-1.132	1.376	0.246	0.045	1.999	0.902	-0.131	61.36	-1.217	0.987	-0.941	-0.49	1.387	1.325	0	-1
1987-08-01	-0.437	-1.427	-0.984	-0.176	-0.658	90	-0.153	0.45	1.081	0.668	-0.373	61.74	-0.711	1.59	0.444	-0.382	1.763	0.575	-0.266	66.78	-0.737	0.579	-1.37	-0.143	1.373	1.259	0	-1
1987-08-02	-0.259	-1.173	-1.282	0.057	-0.79	296.03	-0.153	-0.123	0.512	0.594	-0.993	48.31	-0.711	1.697	0.689	-0.647	1.572	0.498	-0.8	65.44	-0.677	0.248	-1.473	-0.42	1.162	1.215	0	-1
1987-08-03	-0.209	-1.06	-1.328	0.367	-0.085	306.54	-0.153	-0.45	0.385	0.447	-0.58	47.92	-0.29	1.853	0.78	-0.84	1.466	0.35	-0.911	70.54	-0.497	-0.26	-1.594	-0.12	1.288	1.218	0	-1
1987-08-04	-0.604	-1.088	-1.282	0.367	-0.085	308.35	-0.153	-0.696	0.385	0.078	-0.115	70.05	-0.29	1.59	0.154	-0.621	1.611	0.437	-0.615	69.04	-0.467	0	-1.843	0.019	1.327	1.208	0	-1
1987-08-05	-0.909	-1.257	-1.053	0.29	-1.01	151.44	-0.153	-0.696	0.322	0.152	-0.27	62.61	-0.29	1.366	-0.289	-0.789	1.473	0.447	-0.562	64.83	-0.347	-0.248	-1.749	0.711	1.396	1.164	0	-1
1987-08-06	-0.874	-1.399	-1.053	-0.098	-0.834	283.83	0.299	-0.859	0.069	0.225	-0.063	37.97	-0.29	1.376	-0.258	-0.814	1.409	0.539	-0.464	57.65	-0.557	-1.104	-1.886	0.642	1.404	1.181	0	-1
1987-08-07	-1.045	-1.173	-0.847	0.367	-1.098	38.39	-0.605	0.532	1.081	0.816	-0.373	57.13	-0.711	1.21	-0.563	-0.174	1.847	0.81	-0.346	60.62	-0.917	-1.028	-1.852	0.203	1.421	1.289	0	-1
1987-08-08	-0.949	-1.088	-0.801	0.523	-0.922	41.87	-0.605	0.204	0.701	0.963	0.505	42.62	-1.132	0.889	-0.518	-0.337	1.492	1.126	0.49	40.72	-1.067	-0.413	-0.949	0.157	1.36	1.204	0	-1
1987-08-09	-0.699	-1.314	-0.961	0.057	-0.614	46.6	-0.153	-0.696	0.006	0.447	0.195	21.57	-0.711	0.782	-0.121	-0.982	0.906	0.805	0.561	9.1	-0.707	0.526	-0.7	-0.42	1.116	1.194	6	1
1987-08-10	-0.501	-1.144	-0.778	0.29	-0.438	52.38	-0.605	-0.941	-0.373	0.225	0.919	325.22	-0.29	0.908	0.032	-1.292	0.723	0.483	0.608	340.3	-0.497	0.379	-0.124	-0.328	1.064	1.139	20	1
1987-08-11	-0.274	-1.342	-0.961	0.057	-0.57	46.6	-0.153	-0.859	-0.626	0.004	0.299	281.64	0.131	1.298	0.429	-1.099	0.414	0.366	0.211	295.95	-0.227	0.792	0.065	-0.212	1.116	1.161	0	-1
1987-08-12	-0.32	-1.37	-0.938	-0.487	0.135	124.64	0.299	-0.45	-0.752	0.373	0.867	306.82	-0.29	1.424	0.398	-0.723	0.186	0.478	0.988	294.52	-0.437	0.686	-0.098	0.249	1.128	1.108	0	-1
1987-08-13	-0.532	-1.399	-1.03	-0.642	0.443	182.02	0.752	-0.205	-0.879	0.594	1.384	309.62	-0.711	1.347	0.047	-0.642	0.289	0.856	0.985	315.09	-0.797	0.893	-0.408	0.134	1.261	1.197	0	-1
1987-08-14	-0.569	-1.314	-1.167	-0.409	0.972	256.99	0.299	-0.123	-0.752	0.816	0.97	327.7	-0.711	1.191	0.017	-0.398	0.46	1.29	0.332	341.39	-1.037	0.993	-0.881	-0.12	1.318	1.276	31	1
1987-08-15	-0.442	-1.173	-1.305	-0.098	0.575	280.75	0.299	0.041	-1.005	0.742	0.092	315.97	-0.711	1.298	0.246	-0.596	0.285	0.897	-0.377	326.1	-0.857	1.17	-0.683	-0.397	1.231	1.301	5	1
1987-08-16	-0.548	-1.088	-1.373	-0.021	-0.085	285.64	-0.153	-0.123	-0.879	0.668	-1.303	315.6	-0.711	1.181	0.2	-0.936	0.456	0.636	-0.578	329.07	-0.647	0.378	-0.984	-0.905	1.197	1.303	24	1
1987-08-17	-0.532	-1.173	-1.305	-0.254	-0.438	273.57	0.299	-0.123	-1.131	0.225	-1.252	290.03	-0.29	1.171	0.2	-0.982	0.308	0.396	-0.656	296.8	-0.347	-0.626	-1.121	-0.951	1.115	1.339	0	-1
1987-08-18	-0.591	-1.37	-1.121	-0.487	0.179	243.97	0.299	-0.45	-0.879	0.152	-0.89	290.34	-0.29	1.249	0.108	-0.703	0.19	0.657	-0.373	306.8	-0.647	-0.939	-1.414	-1.506	1.174	1.351	0	-1
1987-08-19	-0.684	-1.399	-1.076	-0.564	0.619	213.6	0.299	-0.614	-0.626	0.373	-0.27	315.99	-0.711	1.337	-0.029	-0.942	0.597	0.784	0.087	339.95	-0.827	-0.998	-1.19	-0.628	1.244	1.328	0	-1
1987-08-20	-0.71	-1.342	-1.167	-0.331	0.443	266.8	-0.153	-0.532	0.006	0.521	0.247	42.19	-0.711	1.239	-0.09	-0.901	0.83	0.825	-0.256	186.38	-0.977	-0.803	-0.803	-0.466	1.407	1.34	0	-1
1987-08-21	-0.396	-1.314	-1.121	0.134	-0.129	330.71	-0.153	-0.614	0.006	0.521	-0.476	16.66	-0.711	1.502	0.49	-0.987	1.207	0.585	-0.38	43.83	-0.857	-0.549	-0.373	-1.067	1.243	1.417	1	1
1987-08-22	0.055	-1.37	-1.03	0.057	-0.261	12.77	-0.153	-0.532	-0.12	0.668	-0.787	7.17	-0.711	1.834	1.162	-0.942	1.222	0.652	-1.227	40.36	-0.737	-0.561	-0.287	-1.136	1.21	1.392	23	1
1987-08-23	0.131	-1.455	-1.076	-0.331	0.091	270	0.299	-0.941	0.006	0.225	-1.407	26.95	-0.29	1.834	1.406	-1.145	1.195	0.381	-1.099	54.86	-0.467	-0.301	-0.425	-0.998	1.184	1.411	0	-1
1987-08-24	-0.288	-1.399	-0.961	-0.176	0.928	64.9	0.299	-1.105	-0.057	0.078	-0.631	185.74	-0.29	1.541	0.673	-1.155	1.131	0.432	-0.726	43.38	-0.437	-0.213	-0.597	-0.836	1.256	1.398	0	-1
1987-08-25	-0.503	-1.286	-0.892	-0.021	-0.173	56.08	0.299	-0.696	0.133	0.373	-1.097	27.74	-0.29	1.434	0.292	-1.038	1.077	0.59	-1.066	204.91	-0.557	-0.425	-0.76	-0.72	1.285	1.33	0	-1
1987-08-26	-0.548	-1.003	-1.396	-0.875	-1.451	240.78	1.656	-0.368	-0.626	0.004	-1.923	138.73	0.552	1.405	0.185	-1.064	0.746	0.258	-1.798	157.75	0.193	-0.041	-1.095	-0.328	1.212	1.304	0	-1
1987-08-27	-0.936	-0.27	-1.923	-1.884	-0.79	240.94	2.561	1.023	-1.7	-1.472	-1.458	228.67	1.394	1.064	-0.487	-0.53	0.117	-0.584	-1.936	211.44	1.183	-0.029	-1.095	-0.49	1.281	1.321	0	-1
1987-08-28	-1.488	0.408	-2.404	-2.661	0.796	241.87	3.013	2.987	-3.027	-2.136	0.97	236.92	2.236	0.353	-1.663	0.594	-0.69	-1.028	-2.081	233.72	1.782	-0.112	-0.752	0.273	1.471	1.203	0	-1
1987-08-29	-2.6	-0.015	-1.465	-3.903	7.314	210.79	3.013	2.005	-1.131	-2.874	6.086	207.64	2.236	-0.933	-3.297	1.463	0.487	-3.054	3.999	190.98	2.202	1.3	0.77	1.012	1.497	1.184	0	-1
1987-08-30	-1.849	0.182	0.298	0.057	1.28	86.64	-0.153	2.905	3.166	0.004	1.901	89.3	0.131	0.08	-2.029	0.284	2.308	0.161	0.38	90.82	0.283	-0.301	-0.03	0.388	1.591	1.267	0	-1
1987-08-31	-0.943	-1.173	-1.03	0.6	0.223	31.13	-0.605	-0.45	-0.436	0.742	1.487	340.46	-0.711	1.084	-0.457	-0.921	0.586	0.708	1.596	326.44	-0.737	-0.283	0.323	0.342	1.261	1.208	56	1
1987-09-01	-0.493	-1.229	-1.121	0.367	-0.217	336.83	-0.605	-0.123	-0.942	0.521	0.609	307.29	-0.29	1.405	0.2	-0.977	0.479	0.641	0.501	320.89	-0.587	0.142	0.77	-0.212	1.144	1.208	2	1
1987-09-02	-0.362	-1.173	-1.282	-0.176	-0.526	277.71	0.299	0.368	-1.51	0.299	-0.218	287.12	-0.29	1.551	0.475	-0.581	-0.02	0.371	0.101	285.91	-0.467	0.502	-0.055	0.203	1.355	1.229	4	1
1987-09-03	-0.591	-1.229	-1.236	-0.642	-0.394	245.09	0.752	-0.041	-1.258	-0.07	0.247	273.61	0.131	1.366	0.017	-0.57	-0.054	0.192	-0.061	277.41	-0.107	-0.035	-0.468	0.18	1.371	1.226	0	-1
1987-09-04	-0.917	-1.257	-1.007	-1.03	0.267	170.74	1.204	-0.287	-1.068	-0.291	-0.063	260.84	0.552	1.006	-0.502	-0.992	0.3	0.299	-0.713	296.04	-0.197	0.089	-0.528	-0.028	1.327	1.222	0	-1
1987-09-05	-1.199	-1.257	-1.03	-1.03	-0.482	174.82	1.204	-0.45	-0.879	-0.365	-0.735	249.96	0.552	0.859	-0.945	-1.297	0.51	0.202	-0.733	302.63	0.223	1.117	-0.725	0.411	1.383	1.169	0	-1
1987-09-06	-1.201	-1.286	-1.213	-0.487	-0.658	250.19	0.752	0.368	-1.51	-0.734	-0.942	248.79	0.973	0.684	-1.022	0.03	-0.439	-0.466	-0.088	253.35	0.913	0.816	0.237	0.734	1.305	1.102	8	1
1987-09-07	-1.223	-0.975	-1.442	-0.098	-1.803	276.47	0.299	1.677	-2.522	-0.66	-0.063	259.14	0.973	0.655	-1.235	1.26	-1.338	-0.676	0.269	256.4	1.063	0.018	0.623	0.365	1.23	1.062	0	-1
1987-09-08	-1.417	-0.354	-1.923	0.678	-0.305	287.96	-1.058	2.987	-3.533	0.447	1.332	278.75	-0.29	0.499	-1.464	2.094	-2.001	0.09	1.549	271.16	0.073	-0.171	0.451	0.157	1.341	1.151	20	1
1987-09-09	-1.592	0.408	-2.381	2.076	1.368	298.14	-2.867	4.296	-4.038	2.292	1.901	298.57	-2.396	0.236	-1.77	2.455	-1.963	1.902	1.788	297.37	-1.787	0.632	0.357	0.203	1.323	1.123	58	1
1987-09-10	-1.425	-0.241	-1.648	2.464	1.06	323.21	-2.415	2.332	-2.016	2.44	1.177	320.45	-1.975	0.402	-1.449	0.767	-0.355	2.014	0.39	321.44	-1.397	0.828	0.134	-0.074	1.248	1.175	13	1
1987-09-11	-1.056	-0.919	-1.396	0.445	-0.834	300.68	-0.153	0.123	-1.068	0.668	-0.735	304.91	-0.29	0.957	-0.64	-0.896	0.262	0.442	0.316	299.23	-0.227	0.254	-0.416	-0.605	1.245	1.136	2	1
1987-09-12	-0.939	-1.032	-1.35	-1.03	-0.129	235.62	1.204	0.041	-1.068	-0.956	-0.321	231.89	1.394	0.918	-0.579	-0.575	0.06	-0.548	-0.094	239.87	0.793	-0.331	-0.459	1.312	1.338	1.018	0	-1
1987-09-13	-1.037	-0.778	-0.824	-2.195	-0.129	159.75	2.561	0.45	-0.373	-1.841	0.97	180	1.815	0.674	-1.022	0.172	0.026	-1.533	0.138	213.49	1.603	-0.478	0.142	0.273	0.88	0.779	7	1
1987-09-14	-1.217	-0.382	-0.549	-2.894	1.456	147.43	2.561	0.777	-0.436	-2.136	1.797	187.82	2.236	0.129	-1.586	0.599	0.315	-2.207	0.376	196.71	2.052	-1.571	-0.717	-0.813	0.54	0.684	0	-1
1987-09-15	-1.079	-0.665	-0.618	-2.117	1.192	142.5	2.109	0.614	-0.689	-1.915	1.28	198.41	1.815	0.226	-1.174	0.335	0.285	-1.916	0.8	199.65	2.022	-1.075	-0.107	0.088	0.853	0.804	2	1
1987-09-16	-0.582	-0.947	-0.663	-1.341	0.355	130.23	1.204	0.368	-0.31	-1.767	0.505	180	1.815	0.723	-0.502	0.512	0.209	-2.049	-0.078	200.81	2.082	-0.939	-0.236	-0.235	0.597	0.686	0	-1
1987-09-17	-0.171	-0.354	-0.114	-0.797	-0.482	98.14	0.752	-0.45	-0.057	-1.029	0.247	167.19	0.973	0.889	0.108	-0.067	0.27	-1.457	0.104	205.69	1.393	-0.431	-0.545	0.111	0.579	0.572	0	-1
1987-09-18	0.042	-0.213	0.023	-0.797	-0.305	97.84	0.752	-0.368	0.259	-0.956	0.195	147.06	0.973	0.684	0.307	-0.586	0.174	-0.732	-0.266	228.14	0.823	-0.886	-1.688	-0.836	0.091	0.459	0	-1
1987-09-19	0.204	-0.128	0.092	-0.409	0.003	90.66	0.752	-0.696	0.322	-0.439	0.35	114.18	0.552	0.655	0.582	-0.697	0.102	-0.375	-0.528	247.04	0.313	0.591	-1.396	-2.291	-0.13	0.545	0	-1
1987-09-20	0.259	-0.411	-0.16	0.212	0.399	79.92	-0.153	-1.35	-0.12	-0.144	0.402	90	0.131	0.918	0.795	-0.525	-0.081	-0.196	-0.111	258.88	-0.017	2.103	-0.408	-1.667	0.263	0.739	2	1
1987-09-21	0.387	-0.27	-0.068	0.756	-0.217	71.94	-0.605	-1.105	-0.247	0.078	-0.218	157.85	-0.29	1.035	1.131	-0.718	0.079	-0.252	-0.578	253.46	-0.017	1.548	-0.322	-0.028	0.551	0.703	2	1
1987-09-22	0.253	-0.326	-0.114	0.445	0.355	76.08	-0.605	-1.105	-0.31	-0.365	0.66	220.04	0.131	0.782	0.795	-0.896	0.262	-0.313	-0.612	243.39	0.283	1.406	0.546	0.019	0.346	0.589	57	1
1987-09-23	-0.065	-0.1	0.115	-0.176	1.456	88.3	0.299	-0.45	0.322	-0.808	1.177	139.81	0.552	0.421	0.261	-0.992	0.826	-0.655	-0.027	176.64	0.763	0.975	1.01	-0.351	0.252	0.526	22	1
1987-09-24	-0.214	-0.354	-0.137	-1.108	-0.394	104.41	1.204	-0.287	0.575	-0.513	0.867	115.92	0.552	0.713	0.078	-0.952	0.879	-0.742	-0.363	174.39	0.643	-0.691	-0.562	-0.49	0.283	0.569	0	-1
1987-09-25	0.103	-0.382	-0.137	-0.021	0.047	84.67	-0.153	-0.859	-0.183	-0.586	0.35	178.7	0.552	1.015	0.521	-0.581	0.121	-0.563	-0.888	236.64	0.703	0.78	-1.354	-0.836	0.241	0.556	8	1
1987-09-26	0.543	-0.326	-0.068	-0.409	0.179	91.42	0.299	0.123	-1.068	-1.103	0.092	227.96	0.973	0.898	0.841	0.975	-0.98	-1.232	-0.444	241.78	1.183	1.909	0.641	-0.951	-0.084	0.369	5	1
1987-09-27	0.504	-0.467	-0.183	-0.564	0.267	94.94	0.752	0.45	-1.068	-1.398	-0.631	220.26	1.394	0.811	0.811	0.65	-0.808	-0.941	-0.515	245.69	1.033	1.052	-0.519	-1.921	-0.157	0.336	1	1
1987-09-28	0.338	-0.834	-0.526	-0.953	1.412	109.53	1.204	0.204	-1.068	-1.251	0.557	223.17	1.394	0.723	0.46	0.553	-0.637	-1.156	-0.582	238.72	1.183	0.183	-2.909	-0.998	-0.075	0.177	0	-1
1987-09-29	0.054	-0.975	-0.663	-1.263	0.355	126.2	1.204	0.286	-1.194	-1.177	0.299	230.12	1.394	0.704	0.093	0.274	-0.287	-1.309	-0.612	228.58	1.363	0.532	-1.998	-0.605	0.091	0.336	0	-1
1987-09-30	-0.068	-1.003	-0.641	-0.953	0.179	115.34	1.204	0.777	-1.447	-1.546	0.247	226.97	1.394	0.801	0.169	0.441	-0.138	-1.717	0.084	216.53	1.692	0.16	-0.967	-0.051	0.465	0.554	0	-1
1987-10-01	-0.157	-0.834	-0.48	-0.487	0.619	93.5	0.299	0.041	-0.815	-1.251	0.195	214.19	1.394	0.665	0.108	0.111	-0.016	-1.446	0.322	217.02	1.423	-0.242	-0.639	0.804	0.523	0.496	0	-1
1987-10-02	-0.232	-0.552	-0.251	-0.098	0.663	84.54	-0.153	-0.614	-0.436	-0.808	0.04	203.16	0.973	0.431	0.001	-0.092	-0.226	-0.844	-0.152	237.68	0.913	0.432	-1.095	-0.005	0.334	0.528	0	-1
1987-10-03	-0.131	-0.439	-0.183	0.212	0.179	78.93	-0.153	-1.023	-0.436	-0.365	0.764	233.05	0.552	0.528	0.093	-0.23	-0.214	-0.579	0.299	245.79	0.463	-1.063	-1.465	-0.767	0.305	0.481	0	-1
1987-10-04	0.134	-0.552	-0.274	0.367	-0.173	74.15	-0.605	-1.187	-0.183	0.004	0.609	207.9	-0.29	1.045	0.765	-0.804	0.174	-0.298	0.537	248.43	0.163	-0.567	-0.373	0.273	0.573	0.62	0	-1
1987-10-05	0.495	-0.58	-0.32	0.445	-0.173	71.51	-0.605	-0.614	0.385	0.152	-0.425	63.88	-0.29	1.619	1.559	-1.44	0.601	-0.017	-0.121	261.53	-0.047	-0.473	-0.906	0.642	0.665	0.617	0	-1
1987-10-06	0.524	-0.721	-0.389	0.057	-0.217	80.48	-0.153	-1.35	-0.183	-0.07	-0.683	21.09	0.131	1.571	1.62	-1.399	0.559	0.064	-0.464	275.94	-0.077	-0.413	-1.078	0.942	0.676	0.612	0	-1
1987-10-07	0.334	-0.411	-0.137	-0.254	-0.085	88.47	0.299	-1.187	-0.12	-0.144	-0.27	125.24	0.131	1.22	1.238	-0.997	0.262	0.1	-0.135	275.08	0.013	0.68	-0.528	0.296	0.673	0.744	0	-1
1987-10-08	0.23	-0.58	-0.274	-0.487	0.311	93.63	0.752	-1.105	-0.183	-0.144	-0.735	137.93	0.131	0.937	1.009	-0.855	0.152	-0.012	-0.104	266.42	0.133	0.762	-0.064	0.226	0.64	0.726	0	-1
1987-10-09	-0.059	-0.58	-0.274	-0.409	0.047	91.91	0.299	-0.941	-0.247	-0.586	-0.373	141.38	0.552	0.743	0.566	-0.972	0.266	-0.175	0.208	252.55	0.193	1.229	-0.055	-0.074	0.582	0.716	0	-1
