"","time","month","Mslp","P5_f","P5_u","P5_v","P5_z","P5th","P5zh","P8_f","P8_u","P8_v","P8_z","P8th","P8zh","P500","P850","P_f","P_u","P_v","P_z","P_th","P_zh","R500","R850","Rhum","Shum","Temp","rainfall","clazz"
"5058","1991-12-14",12,1.521,0.182,0.321,0.445,-0.041,80.41,-0.605,-1.023,-0.373,0.152,-0.528,321.77,-0.29,-0.144,2.017,0.06,-0.462,0.248,1.462,276.24,-0.137,-0.945,0.348,-0.397,-0.572,-0.373,0,-1
"5059","1991-12-15",12,1.258,0.662,0.596,1.765,2.029,69.26,-1.51,-0.696,-0.689,0.078,-0.011,292.82,0.131,-0.67,1.681,-0.347,-0.21,0.131,0.447,272.97,0.043,-0.112,-1.31,-0.282,-0.62,-0.369,0.201,1
"5060","1991-12-16",12,0.885,-0.1,0.092,0.134,1.104,83.71,-0.153,-0.368,-0.942,-0.439,-0.011,251.25,0.131,-0.543,1.162,-0.067,-0.431,-0.119,0.03,264.41,0.343,-0.939,-1.809,0.296,-0.459,-0.351,0,-1
"5061","1991-12-17",12,0.622,0.408,0.504,0.445,1.412,81.25,-0.605,-0.778,-0.247,-0.734,-0.373,185.82,0.552,-1.186,0.582,0.009,-0.355,-0.727,-0.252,242.99,0.883,-1.193,-1.053,-0.189,-0.802,-0.596,0,-1
"5062","1991-12-18",12,0.776,0.013,0.184,0.6,1.5,77.15,-0.605,-0.778,0.069,-0.66,-0.476,150.16,0.552,-1.264,0.429,0.492,-0.812,-0.466,-0.43,256.8,0.673,-0.803,0.649,-0.628,-1.019,-0.88,0.524,1
"5063","1991-12-19",12,1.152,-0.213,-0.114,1.377,2.733,60.56,-1.058,-0.205,-0.499,-1.177,-0.528,201.72,0.973,-1.42,0.704,1.255,-1.323,-0.854,-0.72,252.22,1.093,2.233,0.692,-0.212,-1.133,-1.185,41.076,1
"5064","1991-12-20",12,1.169,-0.241,-0.022,-1.108,3.702,103.33,0.752,-0.532,-0.626,-0.808,0.092,216.06,0.552,-1.644,0.841,0.604,-0.82,-0.778,-0.636,249.08,1.063,-0.986,0.726,-0.513,-0.985,-0.843,0.123,1
"5065","1991-12-21",12,0.928,0.069,0.161,-2.117,0.047,113.35,1.656,-0.696,-0.563,-0.586,-0.476,235.47,0.552,-0.738,0.811,0.035,-0.42,-0.609,0.42,248.35,0.733,-0.874,-0.236,-0.097,-0.816,-0.633,0.51,1
"5066","1991-12-22",12,0.99,-0.157,0.069,-0.176,-1.23,87.62,-0.153,-1.023,-0.373,0.152,-0.218,322.62,-0.29,0.353,1.131,-0.835,0.174,0.31,0.41,286.35,-0.197,-0.785,-0.477,-0.282,-0.723,-0.433,0.123,1
"5067","1991-12-23",12,1.05,-0.298,-0.114,0.989,-1.098,67.3,-1.058,-0.696,-0.626,0.152,0.247,297.4,-0.29,0.674,1.315,-0.901,0.304,0.509,0.42,302.75,-0.467,-1.17,-1.224,-0.513,-0.752,-0.528,0,-1
"5068","1991-12-24",12,0.785,0.154,0.275,0.833,-0.966,75.58,-1.058,-1.105,-0.247,0.078,-0.063,332.52,-0.29,0.392,0.933,-1.206,0.616,0.519,0.111,330.23,-0.347,-0.709,-1.671,-0.605,-0.767,-0.464,0,-1
"5069","1991-12-25",12,0.609,0.831,0.871,-0.021,-0.394,87.48,-0.153,-1.023,0.069,-0.365,-0.942,137.25,0.552,-0.212,0.582,-0.728,0.174,-0.415,-0.578,237.9,0.733,-0.336,-0.03,-0.559,-0.761,-0.621,0,-1
"5070","1991-12-26",12,0.334,1.057,1.054,-0.021,-0.878,87.38,-0.153,-0.123,0.765,-0.439,-0.787,105.64,0.552,-0.631,0.139,-0.575,0.003,-0.344,0.793,251.5,0.403,-0.154,0.942,-0.212,-0.622,-0.521,0.018,1
"5071","1991-12-27",12,0.1,1.396,1.306,0.678,-0.878,82.69,-0.605,0.368,1.144,-0.217,0.867,93.39,0.131,-0.845,-0.411,0.726,-0.572,-1.569,1.038,227.31,1.483,1.442,0.856,1.266,-0.824,-1.045,1.941,1
"5072","1991-12-28",12,1.183,2.525,2.222,0.367,-1.847,86.43,-0.153,0.941,1.207,-1.398,0.919,129.16,1.394,-1.235,-0.228,2.256,-1.148,-2.927,-1.587,220.78,2.682,0.656,1.629,1.566,-1.583,-2.064,19.693,1
"5073","1991-12-29",12,1.887,2.186,1.97,-0.409,-1.01,90.46,0.752,-0.123,0.322,-1.177,0.247,153.57,1.394,-0.991,0.811,0.884,-0.732,-1.457,-1.724,232.19,1.363,-0.372,0.83,0.065,-1.631,-1.899,1.56,1
"5074","1991-12-30",12,1.597,1.396,1.329,0.523,-0.57,83.9,-0.605,-0.941,0.196,-0.291,-0.115,103.93,0.131,-0.699,1.208,-0.26,-0.29,-0.022,0.312,267.97,-0.017,0.414,0.159,-1.529,-1.478,-1.196,0.811,1
"5075","1991-12-31",12,1.095,1.142,1.1,0.212,-0.614,85.54,-0.153,-0.696,0.322,0.078,-0.27,68.66,-0.29,-0.553,1.177,-0.87,0.285,0.223,0.907,289.83,-0.077,-1.099,0.271,-0.674,-0.861,-0.685,1.225,1
"5076","1992-01-01",1,1.063,1.029,1.008,0.057,-1.01,86.66,-0.153,-0.123,0.828,0.004,-0.476,84.15,0.131,-0.329,1.147,-0.021,-0.401,-0.523,0.951,250.96,0.463,-1.222,1.517,1.219,-0.752,-0.842,5.145,1
"5077","1992-01-02",1,1.505,0.464,0.55,0.29,-1.186,83.09,-0.605,-0.532,0.512,-0.144,-0.838,92.04,0.131,0.246,1.727,0.233,-0.645,-0.267,0.077,261.11,0.313,-0.13,1.465,1.335,-0.793,-0.867,0.115,1
"5078","1992-01-03",1,1.529,0.464,0.55,0.678,-1.891,79.77,-0.605,-0.614,0.449,0.004,-0.838,79.9,0.131,0.46,2.002,0.396,-0.728,-0.477,0.756,257.02,0.343,1.153,1.303,1.15,-0.632,-0.773,0.169,1
"5079","1992-01-04",1,1.202,0.634,0.665,1.222,-0.658,74.97,-1.51,-0.532,0.069,0.594,0.04,21.31,-0.711,-0.134,1.391,0.614,-0.927,0.294,1.482,276.29,-0.257,1.359,1.534,1.243,-0.517,-0.641,0.075,1
"5080","1992-01-05",1,0.297,0.634,0.459,2.697,-0.834,59.17,-2.867,0.859,1.397,0.816,0.557,62.34,-0.711,-0.553,0.246,-0.911,1.104,0.019,0.991,105.27,-0.167,0.573,0.478,1.058,-0.484,-0.506,0.693,1
"5081","1992-01-06",1,1.085,0.521,0.367,2.619,1.368,58.09,-2.867,-0.532,0.259,0.447,0.35,40.43,-0.29,-0.835,1.009,0.39,-0.61,-0.9,-0.148,242.67,0.793,1.058,1.242,0.434,-0.899,-0.945,0.931,1
"5082","1992-01-07",1,1.189,0.38,0.413,1.454,0.223,70.08,-1.962,-1.023,-0.436,0.004,0.247,293.91,0.131,-0.533,1.162,1.382,-1.433,-0.742,1.206,256.25,0.763,-1.288,1.208,0.573,-0.79,-0.896,2.414,1
"5083","1992-01-08",1,0.719,0.944,0.802,2.153,-1.142,68.07,-2.415,-0.368,0.449,-0.66,1.125,124.95,0.552,-0.621,0.551,1.407,-0.843,-2.212,1.865,224.45,1.812,-0.65,0.993,1.497,-0.88,-1.03,2.726,1
"5084","1992-01-09",1,1.664,1.396,1.26,1.454,0.267,76.85,-1.51,-0.205,0.449,-0.882,0.144,136.9,0.973,-1.128,1.101,1.321,-1.068,-1.681,-0.962,235.04,1.722,-1.057,0.812,0.019,-1.422,-1.633,0.331,1
"5085","1992-01-10",1,1.998,1.114,1.008,1.687,1.016,73.96,-1.51,-0.45,0.385,-0.734,-0.218,134.4,0.973,-1.381,1.452,0.782,-0.888,-1.007,-1.096,244.06,1.033,-1.022,0.031,-0.859,-1.521,-1.58,0.113,1
"5086","1992-01-11",1,1.635,0.549,0.642,-0.409,0.972,90.52,0.299,-0.778,0.133,-0.513,0.195,135.55,0.552,-1.469,1.299,-0.413,-0.146,-0.288,-0.555,255.29,0.373,-1.418,0.228,-1.367,-1.453,-1.219,0,-1
"5087","1992-01-12",1,1.238,1.001,1.008,0.6,-1.318,82.34,-0.605,-0.614,0.449,-0.144,-0.476,90.52,0.131,-0.748,1.101,-0.967,0.247,0.11,-0.219,276.61,0.073,-1.229,0.306,-0.905,-1.213,-0.982,0,-1
"5088","1992-01-13",1,1.258,1.763,1.558,1.765,0.267,76.74,-1.51,-0.041,0.575,-0.882,0.505,131.95,0.973,-1.615,0.628,1.092,-0.847,-1.707,-0.293,230.54,1.633,-0.933,1.105,0.896,-1.313,-1.666,2.093,1
"5089","1992-01-14",1,1.653,1.339,1.26,0.833,2.689,81.53,-0.605,0.204,-0.183,-1.62,0.299,178.29,1.815,-3.232,0.368,2.2,-1.407,-2.524,-1.254,228.7,2.412,0.006,1.242,1.081,-1.504,-2.014,1.934,1
"5090","1992-01-15",1,1.512,1.565,1.466,-0.021,1.148,88.1,-0.153,-0.614,0.322,-0.66,0.195,132.75,0.552,-2.891,0.414,0.68,-0.565,-1.492,-0.646,229.43,1.483,-0.644,0.589,-0.212,-1.588,-1.828,2.352,1
"5091","1992-01-16",1,1.483,1.904,1.741,0.367,1.897,85.63,-0.153,-0.205,0.449,-0.956,-0.218,140.97,0.973,-2.521,0.612,0.574,-0.629,-1.201,-0.81,236.42,1.093,-0.076,-0.373,-0.928,-1.604,-1.778,0.374,1
"5092","1992-01-17",1,1.857,1.706,1.581,0.134,1.016,87.14,-0.153,-0.368,0.133,-0.956,-0.321,155.72,0.973,-2.014,0.979,0.889,-0.972,-0.977,-1.765,245.88,1.123,-0.768,0.323,-1.136,-1.624,-1.827,0,-1
"5093","1992-01-18",1,2.041,1.283,1.191,0.911,0.091,80.82,-0.605,-0.778,-0.183,-0.734,-0.373,178.42,0.973,-1.654,1.36,0.899,-1.037,-0.844,-0.676,249.62,0.793,-0.071,0.649,-0.49,-1.458,-1.661,1.23,1
"5094","1992-01-19",1,1.794,1.565,1.352,2.231,0.003,72.24,-1.962,-0.859,-0.499,-0.439,-0.011,231.11,0.552,-1.605,1.36,0.818,-1.052,-0.512,-0.054,257.66,0.763,1.784,1.062,0.781,-1.235,-1.456,14.883,1
"5095","1992-01-20",1,1.536,1.819,1.604,1.687,-0.966,77.25,-1.51,-0.941,0.006,-0.513,-0.166,147.76,0.552,-1.361,1.299,0.314,-0.492,-1.043,0.706,239.49,1.213,-0.726,0.451,-0.79,-1.216,-1.088,2.11,1
"5096","1992-01-21",1,1.602,1.368,1.214,1.61,-0.305,75.74,-1.51,-0.532,-0.373,-0.882,-0.115,194.81,0.973,-1.605,1.162,1.204,-1.094,-1.426,-0.488,239.9,1.692,-0.738,0.434,-0.49,-1.37,-1.364,0,-1
"5097","1992-01-22",1,1.679,1.537,1.443,-0.331,0.311,89.8,0.299,-0.287,0.512,-0.734,-0.425,125.96,0.973,-2.15,1.101,0.263,-0.568,-0.696,-0.914,247.93,0.793,-0.419,-1.13,-1.067,-1.557,-1.586,0,-1
"5098","1992-01-23",1,1.26,1.509,1.42,-0.331,0.531,90.02,0.299,-0.532,0.512,-0.144,0.04,91.24,0.131,-2.384,0.765,0.152,-0.58,0.213,0.601,276.04,-0.167,0.473,0.4,-1.321,-1.397,-1.221,0.511,1
"5099","1992-01-24",1,0.662,0.972,0.962,0.678,-0.041,81.72,-0.605,-0.778,-0.31,0.373,0.815,152.03,-0.29,-2.043,0.322,0.848,-0.946,0.713,2.594,286.05,-0.647,0.964,1.07,-0.351,-0.832,-0.845,9.377,1
"5100","1992-01-25",1,0.381,1.311,1.054,2.852,1.192,65.58,-2.867,-0.123,-0.436,-1.325,1.125,192.23,0.973,-2.336,-0.197,2.048,-1.292,-2.508,1.257,228,1.812,-0.384,1.173,1.45,-1.034,-1.133,1.713,1
"5101","1992-01-26",1,1.101,1.396,1.306,0.678,2.161,82.97,-1.058,0.123,0.512,-1.325,-0.063,146.1,1.394,-2.754,0.49,0.568,-0.199,-1.809,-0.793,217.24,1.573,-0.697,-0.872,-1.021,-1.466,-1.358,0.075,1
"5102","1992-01-27",1,1.555,1.283,1.237,-0.797,1.5,93.39,0.752,-0.614,0.385,-0.439,-0.166,110.25,0.131,-2.043,1.131,-0.291,-0.256,-0.089,-1.072,264.39,0.043,-0.709,-1.491,-2.314,-1.641,-1.267,0,-1
"5103","1992-01-28",1,1.401,0.436,0.55,-0.176,-0.261,88.61,0.299,-0.778,0.322,-0.291,-0.218,100.1,0.131,-0.933,1.33,-0.54,0.079,0.733,-0.252,304.43,-0.707,-0.714,-1.181,-2.383,-1.438,-0.894,0,-1
"5104","1992-01-29",1,1.048,0.182,0.344,-0.72,0.267,94.97,0.752,-0.532,0.512,-0.217,-0.476,94.82,0.131,-0.407,1.208,-1.119,0.814,0.662,-0.32,181.99,-0.827,-1.14,-0.786,-1.229,-0.77,-0.567,0,-1
"5105","1992-01-30",1,0.148,1.226,1.191,0.445,-0.305,84.16,-0.605,1.023,1.713,-0.07,0.66,88.09,0.131,-1.245,-0.182,-1.394,0.849,0.064,0.238,161.97,0.103,-1.134,-0.107,0.226,-0.683,-0.703,4.202,1
"5106","1992-01-31",1,0.679,2.299,2.016,-1.574,-1.803,96.83,1.656,1.514,1.46,-1.989,-0.115,134.27,1.815,-2.248,-0.472,1.651,-0.854,-2.401,-1.029,221.77,2.232,-0.868,1.079,0.157,-1.611,-1.994,6.496,1
"5107","1992-02-01",2,1.76,0.577,0.665,-0.098,-0.658,87.43,0.299,-0.041,0.828,-0.586,-0.166,110.66,0.552,-1.118,0.811,0.075,-0.469,-0.334,-0.941,254.23,0.223,-1.187,-0.674,-0.859,-1.72,-1.831,0,-1
"5108","1992-02-02",2,1.303,0.549,0.573,1.066,0.752,75.87,-1.058,-0.532,0.385,0.299,-0.166,54.49,-0.29,-0.952,0.933,-0.682,0.723,1.111,-0.175,353.08,-1.157,-0.703,-1.164,-1.506,-1.336,-1.069,0,-1
"5109","1992-02-03",2,0.471,1.226,1.191,-0.331,-0.438,90.01,-0.153,0.777,1.523,0.004,-0.838,86.63,0.131,-0.962,0.307,-1.328,0.792,0.335,0.541,162.91,-0.257,-0.88,-0.236,-0.351,-0.807,-0.794,0,-1
"5110","1992-02-04",2,0.535,1.368,1.306,-0.098,-0.57,88.24,-0.153,0.368,1.207,-0.513,-0.115,103.7,0.552,-1.332,-0.044,0.609,-0.763,-0.997,0.383,243.4,0.973,-0.738,1.225,1.012,-1.069,-1.261,1.821,1
"5111","1992-02-05",2,0.877,1.593,1.489,0.134,-0.482,87.02,-0.153,0.45,1.207,-0.439,-0.476,99.28,0.552,-1.595,0.307,0.533,-0.77,-0.778,-0.121,248.58,0.853,-1.158,1.199,0.088,-1.208,-1.319,6.26,1
"5112","1992-02-06",2,1.109,1.368,1.306,-0.021,-0.57,87.66,-0.153,-0.205,0.765,-0.217,-0.373,91.75,0.131,-1.264,0.719,0.757,-1.01,-0.507,0.161,257.68,0.673,-0.644,1.414,0.942,-1.079,-1.33,10.457,1
"5113","1992-02-07",2,0.355,1.819,1.626,1.299,0.311,79.79,-1.51,0.286,1.081,-0.586,1.539,106.57,0.552,-1.741,-0.334,0.838,-0.725,-1.528,2.43,233.05,1.213,0.491,1.354,1.797,-1.038,-1.287,23.909,1
"5114","1992-02-08",2,1.124,1.396,1.329,0.367,0.047,84.78,-0.605,-0.532,0.449,-0.365,0.195,105.42,0.552,-1.352,0.398,0.518,-0.706,-0.9,-0.024,244.62,0.853,-1.057,0.598,-0.536,-1.378,-1.394,0.198,1
"5115","1992-02-09",2,0.564,1.396,1.329,0.367,0.355,84.77,-0.605,-0.287,0.701,-0.217,0.66,92.43,0.131,-1.654,0.017,0.004,-0.401,-0.517,2.379,254.7,0.373,0.81,0.95,-0.074,-1.112,-1.161,11.898,1
"5116","1992-02-10",2,0.463,1.424,1.352,0.212,0.619,85.99,-0.153,-0.123,0.765,-0.586,0.299,112.56,0.552,-1.848,-0.136,0.863,-0.892,-1.212,1.025,240.9,0.853,0.744,1.148,0.942,-0.99,-1.193,20.671,1
"5117","1992-02-11",2,0.148,1.593,1.443,1.377,0.135,78.25,-1.51,-0.368,0.638,-0.291,1.229,99.25,0.131,-2.082,-0.701,0.746,-0.843,-1.104,1.304,243.05,0.913,1.684,1.595,2.12,-0.944,-1.261,61.584,2
"5118","1992-02-12",2,0.33,1.819,1.604,1.687,0.796,77.26,-1.51,0.204,1.017,-0.586,1.125,108.67,0.552,-2.345,-0.548,0.518,-0.58,-1.222,0.292,235.05,0.943,1.796,1.225,0.758,-1.182,-1.372,34.135,1
"5119","1992-02-13",2,0.718,1.989,1.741,1.61,1.104,78.34,-1.51,-0.287,0.701,0.004,0.66,82.93,0.131,-2.404,-0.105,0.441,-0.748,-0.609,-0.427,252.55,0.433,1.294,1.01,0.065,-1.343,-1.339,20.915,1
"5120","1992-02-14",2,0.147,1.311,1.237,0.756,0.84,82.25,-1.058,0.45,1.017,0.668,1.487,60,-0.711,-2.034,-0.411,-0.342,-0.073,0.662,1.912,294.99,-0.557,-0.024,0.658,-0.189,-0.735,-0.677,10.032,1
"5121","1992-02-15",2,-0.381,2.158,1.855,1.92,0.179,77.19,-1.51,1.514,1.776,-1.398,1.849,119.14,1.394,-2.404,-1.373,0.843,0.052,-2.248,0.759,202.12,1.842,1.33,0.632,0.042,-1.252,-1.33,44.619,1
"5122","1992-02-16",2,0.707,1.706,1.558,0.833,2.381,82.7,-1.058,-0.45,0.575,-0.291,0.609,99.34,0.552,-2.676,-0.304,0.604,-0.839,-0.727,-0.535,250.43,0.613,0.614,0.924,-1.205,-1.424,-1.422,8.156,1
"5123","1992-02-17",2,0.204,1.735,1.558,1.377,1.412,78.99,-1.51,-0.696,0.259,0.299,0.815,45.78,-0.29,-2.18,-0.441,0.645,-0.934,-0.288,1.274,262.16,0.163,1.04,0.864,0.804,-0.978,-1.059,18.078,1
"5124","1992-02-18",2,0.209,1.593,1.466,0.29,-0.217,85.9,-0.153,-0.532,0.385,-0.513,1.177,119.07,0.552,-1.585,-0.334,0.477,-0.702,-0.865,1.203,246.09,0.733,-0.732,0.847,1.52,-0.874,-1.086,13.229,1
"5125","1992-02-19",2,-0.142,1.678,1.535,1.066,0.223,80.97,-1.058,-0.287,0.259,-0.956,2.934,147.4,0.973,-2.004,-1.174,1.865,-1.384,-2.054,2.796,234.53,1.543,0.68,1.431,1.635,-1.072,-1.425,36.808,1
"5126","1992-02-20",2,0.928,2.44,2.153,0.756,0.179,84.47,-0.605,0.45,-0.31,-1.767,0.557,185.83,1.815,-2.56,-0.212,2.241,-1.586,-2.309,-0.699,233.74,2.052,-0.537,0.606,0.249,-1.664,-1.801,24.282,1
"5127","1992-02-21",2,1.762,2.158,1.947,-0.331,0.663,90.02,0.299,-0.614,0.259,-0.66,0.144,138.69,0.973,-2.073,1.024,0.823,-1.098,-0.211,-0.289,264.33,0.433,-0.591,0.581,-2.36,-1.71,-1.672,1.967,1
"5128","1992-02-22",2,1.512,1.904,1.741,-0.254,0.443,89.5,0.299,-0.532,0.322,-0.513,1.074,118.66,0.552,-1.8,0.933,0.492,-0.824,-0.313,0.638,261.16,0.283,1.46,1.397,1.173,-1.317,-1.614,9.861,1
"5130","1992-02-24",2,1.969,2.186,1.878,-2.661,0.884,103.43,2.561,0.45,0.575,-1.62,-0.631,148.82,1.815,-1.946,1.162,0.309,-0.393,-1.13,-1.845,234.61,1.063,-1.317,-3.244,-2.129,-2.007,-2.149,0,-1
"5131","1992-02-25",2,1.818,1.085,0.985,-2.35,-0.041,106.18,2.561,-0.45,0.385,-0.66,-0.476,127.42,0.973,-0.894,1.299,-0.789,0.174,-0.216,-1.012,253.65,0.193,-0.573,-3.82,-2.683,-2.107,-1.917,0,-1
"5132","1992-02-26",2,1.35,0.239,0.39,-0.875,-0.261,96.13,0.752,-0.614,0.449,-0.217,-0.27,96.01,0.131,-0.183,1.055,-1.216,0.83,0.56,-0.894,178.34,-0.557,-0.915,-3.502,-3.353,-1.871,-1.4,0,-1
"5133","1992-02-27",2,0.976,0.013,0.138,0.911,-0.57,73.12,-0.605,-0.368,0.069,0.742,-0.735,18.23,-0.711,0.304,0.979,-0.631,0.902,1.136,-0.827,185.72,-1.157,-0.584,-3.029,-2.222,-1.203,-0.789,0,-1
"5134","1992-02-28",2,0.751,-0.044,0.046,1.454,-0.834,64,-1.962,0.041,0.259,1.037,-0.735,23,-1.132,0.402,0.979,-0.311,1.039,1.427,-0.178,13.29,-1.517,-0.366,-1.319,-0.697,-0.51,-0.427,0,-1
"5135","1992-02-29",2,0.71,0.239,0.161,2.309,-0.438,56.25,-2.415,-0.368,0.133,0.742,-0.735,22.97,-0.711,0.285,1.086,-0.53,1.039,1.223,-0.185,15.27,-1.337,-0.532,-0.03,0.203,-0.355,-0.383,0,-1
"5136","1992-03-01",3,0.31,0.747,0.619,2.309,0.179,64.88,-2.415,-0.205,0.512,0.594,-0.166,46.3,-0.711,-0.183,0.444,-1.231,0.685,0.452,0.211,320.47,-0.647,0.863,0.392,1.243,-0.341,-0.453,0.489,1
"5137","1992-03-02",3,0.041,0.803,0.756,1.687,0.972,71.54,-1.51,-0.041,0.891,0.225,-0.063,72.49,-0.29,-0.758,-0.06,-1.008,0.273,0.095,0.117,275.63,-0.047,0.609,0.959,1.612,-0.514,-0.685,1.286,1
"5138","1992-03-03",3,0.111,0.239,0.344,0.989,1.104,73.87,-1.058,-0.287,0.575,0.447,0.815,56.35,-0.29,-0.865,-0.044,-0.362,-0.191,0.044,1.542,271.96,-0.077,1.247,1.087,1.243,-0.424,-0.536,2.168,1
"5139","1992-03-04",3,-0.108,0.634,0.665,0.989,-0.482,77.01,-1.058,1.35,1.902,0.373,0.712,77.85,-0.29,-0.806,-0.289,-1.038,0.746,-0.334,1.052,142.13,0.343,0.815,0.701,1.058,-0.504,-0.655,14.1,1
"5140","1992-03-05",3,0.354,1.763,1.604,1.222,0.267,79.9,-1.058,1.023,1.649,-0.734,0.815,107.12,0.973,-1.371,-0.35,0.95,-0.58,-1.86,0.04,222.56,1.573,0.467,1.388,1.081,-1.206,-1.492,45.917,1
"5141","1992-03-06",3,1.315,1.96,1.787,0.212,0.972,86.84,-0.153,-0.041,0.575,-1.029,0.299,136.34,0.973,-1.459,0.322,1.26,-1.193,-1.227,-1.553,243.56,1.243,-0.39,0.967,-0.074,-1.554,-1.777,30.021,1
"5142","1992-03-07",3,1.201,1.904,1.741,0.29,1.236,86.29,-0.153,-0.941,0.196,-0.291,0.764,103.93,0.131,-1.469,0.521,0.472,-0.831,-0.191,0.228,264.3,0.343,-0.13,1.388,-0.605,-1.271,-1.288,26.798,1
"5143","1992-03-08",3,0.533,1.198,1.168,0.6,0.487,82.84,-0.605,-0.123,0.828,0.078,0.35,78.95,-0.29,-1.157,0.368,-0.85,0.262,-0.308,1.492,260.49,0.283,0.65,0.744,0.665,-0.882,-0.875,6.085,1
"5144","1992-03-09",3,0.559,1.226,1.168,0.678,1.324,82.26,-0.605,0.777,1.523,-0.291,-0.011,94.05,0.552,-1.157,0.185,-0.459,-0.062,-0.456,-0.669,245.71,0.673,-0.272,1.234,0.226,-0.944,-0.901,5.665,1
"5145","1992-03-10",3,0.589,1.396,1.283,0.911,1.28,80.92,-0.605,-0.041,0.828,0.225,0.764,73.77,0.131,-0.962,0.414,0.218,-0.622,-0.349,0.568,259,0.283,-0.248,1.165,1.058,-0.712,-0.805,35.978,1
"5146","1992-03-11",3,0.836,1.452,1.352,0.523,0.311,83.7,-0.605,0.041,0.954,0.004,0.454,85.06,0.131,-0.231,0.979,-0.499,-0.02,-0.507,0.275,244.06,0.253,-1.17,0.537,1.335,-0.616,-0.686,18.054,1
"5147","1992-03-12",3,0.976,1.029,0.985,0.989,-0.922,79.26,-1.058,0.204,0.954,0.299,-0.683,73.15,-0.29,0.275,1.467,-1.257,0.46,0.105,0.222,282.39,-0.257,-1.311,-0.485,0.873,-0.557,-0.524,0,-1
"5148","1992-03-13",3,0.854,0.69,0.71,1.066,-0.35,76.43,-1.058,0.532,1.207,0.521,-1.045,67.98,-0.711,0.236,1.437,-1.338,0.906,0.437,0.07,12.05,-0.617,-0.851,-0.648,0.781,-0.41,-0.372,0,-1
"5149","1992-03-14",3,0.512,0.436,0.527,0.833,-0.261,77.38,-1.058,0.614,1.017,0.963,-1.407,52.15,-1.132,0.295,1.07,-0.575,1.359,0.958,-0.004,39.77,-1.067,-0.957,-0.82,0.411,-0.137,-0.133,0,-1
"5150","1992-03-15",3,0.179,0.21,0.344,0.678,-0.922,77.75,-0.605,1.268,1.523,1.185,-1.2,55.92,-1.132,0.343,0.658,-0.494,1.607,0.703,-0.232,58.72,-1.067,-1.158,-1.224,-0.005,0.016,-0.002,0,-1
"5151","1992-03-16",3,0.427,0.126,0.252,0.756,-1.539,75.84,-1.058,0.941,1.523,0.816,-0.787,64.64,-0.711,0.596,0.887,-1.013,0.548,0.412,0.262,155.41,-0.167,-1.069,-0.562,0.296,-0.251,-0.323,0,-1
"5152","1992-03-17",3,0.525,0.38,0.436,1.222,-1.142,72.31,-1.51,0.532,1.27,0.373,-0.425,72.19,-0.29,0.178,0.704,-0.692,0.083,-0.308,1.008,254.91,0.253,-0.851,0.031,0.642,-0.592,-0.512,0.186,1
"5153","1992-03-18",3,0.925,0.521,0.527,1.377,-0.482,71.77,-1.51,0.041,0.828,0.447,-0.838,62.58,-0.29,-0.017,0.994,0.329,-0.728,-0.16,0.517,264.58,0.193,-0.898,0.864,1.219,-0.659,-0.724,0,-1
"5154","1992-03-19",3,0.91,0.239,0.298,1.377,-1.142,69.4,-1.51,0.041,0.638,0.742,-0.787,46.78,-0.711,0.47,1.345,-0.326,-0.214,-0.267,0.803,257.73,-0.017,-0.969,0.289,1.727,-0.305,-0.391,0.07,1
"5155","1992-03-20",3,0.512,0.577,0.619,0.911,-0.746,77.69,-1.058,0.777,1.397,0.668,-1.097,65.99,-0.711,0.372,1.055,-1.313,0.609,-0.237,0.514,165.41,-0.047,-0.402,0.065,0.504,-0.302,-0.328,1.111,1
"5156","1992-03-21",3,1.297,0.21,0.321,0.756,-0.041,77.07,-0.605,-0.368,0.575,0.152,0.505,69.9,-0.29,0.324,1.284,0.553,-0.797,-0.681,-0.575,250.2,0.613,-0.714,0.692,0.365,-0.972,-0.964,0,-1
"5157","1992-03-22",3,0.952,0.239,0.367,0.445,-0.614,80.29,-0.605,-0.368,0.385,0.521,-0.735,46.74,-0.711,0.353,1.299,-0.611,0.007,0.09,0.615,273.24,-0.137,-0.484,0.839,0.134,-0.452,-0.342,0,-1
"5158","1992-03-23",3,0.528,0.041,0.184,0.523,-0.041,78.42,-0.605,0.368,0.891,0.816,-0.787,52.37,-0.711,0.061,0.765,-0.235,-0.283,-0.247,0.732,260.46,0.103,0.036,0.443,1.497,-0.42,-0.501,0,-1
"5159","1992-03-24",3,0.201,0.097,0.207,1.066,-1.407,71.83,-1.058,0.614,1.017,1.037,-1.252,50.35,-1.132,0.129,0.536,-0.962,0.277,0.105,1.011,285.09,-0.257,-0.738,-0.175,0.827,-0.261,-0.295,0.186,1
"5160","1992-03-25",3,0.074,0.041,0.115,1.377,-0.79,66.38,-1.51,0.695,1.207,0.89,-0.166,57.74,-0.711,0.139,0.337,-1.094,0.772,0.478,1.297,151.25,-0.557,-0.266,-0.571,0.873,-0.145,-0.177,0.169,1
"5161","1992-03-26",3,0.086,0.295,0.367,1.222,-1.01,71.49,-1.51,1.186,1.523,1.111,0.144,58.26,-1.132,0.148,0.353,-1.048,0.574,0.141,1.667,137.22,-0.077,0.272,-0.013,0.642,-0.382,-0.38,0.506,1
